Dominio,IP,Numero de subdominios
legalshieldbenefit.com,12.28.84.175,1
kingdomware.org,70.88.230.66,3
angeliniandcarneiro.com,75.99.99.133,2
utpipetradesbenefits.org,12.38.48.150,2
cbsemployerservices.com,12.34.252.200,1
mcaemployerinfo.org,12.38.48.18,4
proact-usa.com,47.44.156.28,2
remotwo.com,12.54.41.72,1
alonchu.com,23.24.168.5,1
nicholasbrantley.com,142.154.141.209,12
worldnationsusa.com,23.31.37.201,1
3rivershospice.com,12.10.112.254,2
clockaminute.com,75.144.22.197,1
camranches.com,12.30.165.244,2
dominicancampus.org,12.19.18.2,5
equiserv.net,12.20.117.20,1
dotmark.us,173.8.153.106,1
tandgpc.com,70.89.77.209,7
medigasco.com,75.99.19.106,1
cjpia.org,12.52.38.13,10
gamestop.com,12.25.107.16,18
baumancpa.com,12.20.32.52,1
mayerranchcattle.com,12.40.42.130,1
motionservices.com,12.34.152.66,1
mastertest.com,12.22.155.136,28
saraleefrozenbakery.com,12.30.67.105,1
800-2hotels.com,12.19.68.8,1
wheelsforwishes.org,50.77.54.19,1
tezlagroup.com,23.30.20.241,1
heritagefs.com,12.35.106.5,1
com.tj,12.22.155.124,2
coinbarometer.com,210.127.209.28,2
hellamvaron.com,173.160.171.180,2
mathmanitoba.com,12.26.55.182,1
bluemulewireless.com,12.29.146.2,2
csdgtn.com,75.145.48.5,1
nuvo4u.com,12.30.67.105,1
revise.us,173.8.153.106,1
liftledger.com,173.8.42.229,1
aequitas-inv.com,70.88.243.185,1
cubadiplomatica.cu,209.87.229.146,1
hopeforhaiti.com,173.160.7.229,1
vivasweet.com,12.43.89.39,2
veecodev.com,148.77.62.26,3
wpseniorliving.com,173.8.114.189,1
medcortraining.org,68.21.221.77,1
wacclub.com,75.145.32.114,1
e2technology.net,50.76.250.98,2
cccconnect.org,50.76.87.205,1
cartier-funds.ca,204.10.240.72,1
bankfnbd.com,12.29.196.161,1
excaliburregistrations.com,75.144.71.82,1
dobbstireandauto.com,12.1.144.216,1
petraconstruction.com,70.88.244.57,1
nhvna.org,173.9.58.25,1
lfbb.com,70.89.17.169,1
midlandharvest.com,12.43.89.39,2
usengineering.com,74.62.117.10,1
orogengroup.com,108.176.42.116,1
itwramset.com,12.28.124.34,2
almac-sciences.com,12.54.143.25,1
diskeeper.com,12.35.25.236,1
bookshelf-2.com,50.76.155.89,2
gessnerlaw.com,70.88.137.213,1
escaleramarina.com,12.43.214.230,3
masterroadassist.com,12.22.155.124,1
patientimaging.com,173.8.16.1,1
scotiaglobalassetmanagement.com,204.10.242.59,2
twinmro.com,23.30.135.249,1
ngkglobalsafety.com,12.40.103.16,1
hot-ticket.net,12.24.45.158,1
monumentalist.com,75.144.109.28,1
gardencityga.org,50.77.2.19,2
firstmostalways.com,12.53.30.223,1
ewjbtremit.org,12.38.48.90,2
hansonfaso.com,23.25.52.102,1
blythecpas.com,23.24.228.249,1
orireports.com,66.212.166.57,1
westernmutual.com,12.46.12.141,1
smithvillemarine.net,12.27.222.21,1
novartis.ca,12.3.33.173,1
pledgetoprovide.org,75.144.145.73,1
columbiavwdealer.com,50.76.195.93,1
iada.com,65.113.222.219,1
cardioconcepts.com,12.4.198.126,1
advancedspice.com,12.51.234.66,1
context4.com,12.53.30.112,1
gei-va.com,70.88.169.49,1
dredge.com,23.30.10.81,1
sclfoundation.com,12.6.131.166,1
poi.bz,173.196.130.236,3
huntercapital.com,23.30.48.195,2
mwmedgroup.com,65.64.83.200,1
kidrulz.com,173.160.94.45,1
rebuildingcenter.org,70.89.186.181,1
bellasantemedspa.com,65.115.43.57,1
whwy.net,23.30.242.114,5
mastercard-id.com,12.22.155.124,1
kerry.com,12.40.84.158,16
mbstarsofservice.com,12.44.59.71,1
cvtynatl.org,12.10.217.91,1
nelsonet.net,23.25.126.50,2
sipalalandscape.com,173.220.63.26,1
customhomex.com,23.30.35.217,1
on-sitenavigation.net,68.21.221.77,1
vitechguys.com,23.31.95.153,1
tdows.org,173.8.88.114,1
accurate-concrete-cut.com,70.89.189.137,1
homesinmiddletennesse.com,12.9.217.39,1
zelusgroup.com,50.76.3.154,1
microstart60.com,65.65.236.243,1
residues.com,12.11.242.37,1
bassproboatingcenters.com,12.14.224.101,1
new-futures.org,75.144.131.53,1
symech.com,70.89.74.170,3
web.tj,12.22.155.124,3
malito.net,23.25.95.132,1
booksforafrica.org,75.144.38.77,1
orthooklahoma.com,216.16.141.13,1
shirebed.com,24.38.56.126,2
blasengardens.com,173.8.170.165,1
geturpyro.com,23.25.83.194,1
formaninc.com,23.30.14.92,1
bassproclearance.biz,12.14.224.133,1
artika3.com,173.8.182.187,2
dwb.guru,142.154.162.144,1
medent.com,65.114.41.3,3
restaurantguidekeywest.com,65.116.189.19,1
relatedresident.com,12.45.3.7,3
pinnec.com,50.77.105.9,1
nj-hospitals.com,173.251.31.4,1
uapartdsilver.net,12.41.192.238,1
warrentonauto.com,23.31.102.77,1
aerosystemscorp.org,65.64.83.200,1
cellemetry.com,12.36.158.232,61
yeshealthcoverage.org,12.36.80.221,1
vormetric.com,12.46.109.11,1
preneedtraining.com,65.113.59.131,1
excelmechanical.com,23.30.158.209,2
tasb.com,12.43.229.16,2
cmapdx.com,70.89.190.233,1
holmesinvestments.net,12.1.180.206,1
arkansaslandmls.com,70.89.85.73,1
findkrudkutter.com,12.43.214.239,2
telemedcor.com,68.21.221.77,1
memosamples.com,12.13.170.15,3
newpeoples.bank,12.43.216.36,2
khovnanianhomesoh.com,12.20.202.185,1
jarvisapplianceinc.com,173.9.83.242,1
nasb.info,65.64.111.116,1
fstaylor.com,70.88.129.225,3
schostak.com,12.53.29.217,2
constructionjobnetwork.com,12.43.252.60,1
littlefuseonline.com,12.33.189.121,1
khovnanianhomesmn.com,12.20.202.185,1
abstractsculpture.biz,75.144.109.28,1
modmedsys.com,173.220.24.251,2
marsquestonline.org,65.114.231.25,2
spartancreditunion.org,65.113.217.10,1
michiganfirst.com,12.54.170.207,5
moxyurgentcare.org,12.50.9.220,1
naytech.org,173.8.161.82,1
jordanstest.tk,47.17.221.37,1
stichlaw.com,173.160.103.113,1
compserv.net,12.17.233.40,1
blc-llc.com,23.30.161.115,2
rebenterprises.com,173.160.218.153,1
ghtscpa.com,70.89.11.49,1
shiseidousa.com,173.251.85.28,3
swafolan.net,173.160.195.91,5
holdersac.com,12.52.231.50,1
culinaire.us,12.49.237.85,1
scisol.com,173.9.84.210,4
dhgroupesc.com,210.127.208.136,2
cvslearnet.com,12.46.114.211,1
emk2llc.com,75.145.94.195,1
richcoproducts.com,75.144.187.1,5
necasket.com,173.9.110.253,1
avnet.me,12.9.136.95,1
teamservices.net,12.0.84.135,2
springcovemarina.com,23.30.29.85,3
prempac.com,173.160.197.57,4
coatstirechangers.com,12.23.248.97,1
ph13trustee.com,50.77.84.145,1
tiptopcomputers.com,173.8.62.113,1
noisebox.io,173.8.169.107,1
deltawarehouse.net,65.65.253.84,3
rebuildingamericaflag.com,12.28.196.128,1
theleadershipzone.net,12.31.158.8,2
elevationexhibits.com,12.9.95.43,1
cvhnetwork.com,12.10.217.91,1
yazaki.global,12.47.76.135,1
weiss-aug.com,75.99.103.83,3
curtisbb.com,173.220.241.147,3
billcheq.net,68.20.104.196,1
mplscpa.com,173.160.106.137,1
gcti.com,12.35.186.6,13
folium.io,12.0.202.3,13
courier-tribune.com,12.9.217.39,2
hydrocarbonpublishing.com,23.24.51.100,8
dfmedias.info,23.24.160.21,2
kingonhomes.com,75.145.5.177,1
oaklandrents.com,75.144.27.26,1
lasermark.org,50.77.55.18,3
allegrainc.com,50.76.242.73,1
gosrr.com,65.113.83.11,1
soundenvironmental.com,173.160.162.225,2
insideplastics.com,12.35.51.11,2
nationalangusconvention.com,12.40.42.130,1
historicwoburn.com,173.9.125.73,1
texashealthproud.net,12.50.9.220,1
corproot.com,12.8.34.145,1
rdlinks2.com,24.38.116.170,1
autoinccentraloffice.com,67.65.104.236,1
theworknumber.us,12.10.115.138,1
spl-inc.com,12.25.252.35,1
hendauto.com,65.114.37.132,1
hronis.net,12.35.214.91,4
prcua.org,12.24.240.118,13
texashealthprosper.hospital,12.50.9.220,1
fccsmail.com,12.31.158.19,1
nycm.com,24.103.221.3,3
viya.vi,65.112.145.91,2
astship.com,70.89.104.213,1
hilltop.systems,12.22.43.211,2
wafer-cone.org,12.36.18.171,1
bergenfield.com,24.38.54.178,1
sonicpartnernet.com,12.41.206.107,17
mailleco.com,12.26.232.203,1
usxinc.net,12.37.42.163,1
shapiroandduncan.com,12.17.13.53,1
ogdendata.org,23.24.214.25,1
vigilgames.com,65.116.9.193,1
inwtc.com,173.160.245.146,1
directs.com,12.24.224.10,2
heritagepueblo.com,23.24.147.121,2
pointclark.net,65.65.228.78,1
bearvalley.com,12.1.30.60,1
innovativefinishing.ca,66.212.164.12,1
interstate-1st.com,173.220.187.26,1
americanspecialtyhealth.com,12.22.204.36,1
ipinvestmentsandmarkets.net,12.25.73.116,1
vulco.com,12.4.195.146,1
dkhowe.com,75.144.68.253,1
gaborago.com,58.180.36.84,6
oburo.ca,66.212.164.12,3
bwsystems.net,173.160.59.218,2
sentrx.com,12.53.63.30,11
centuryaluminum.com,12.27.54.154,1
forumcom.com,12.28.104.20,1
softsol.net,12.26.39.110,4
profinadvinc.com,50.76.122.101,1
chickiesandpetes.com,70.89.35.45,1
jobfestradio.com,12.2.141.62,1
tualityphysicians.com,173.8.214.155,1
coloradocarsandtrucks.com,23.31.72.116,1
ecww.org,173.160.244.185,1
hilltop-view.com,12.22.43.139,2
peoriaplayhouse.org,12.23.175.36,1
totalsky.net,75.144.120.38,2
truenorthevents.net,24.103.198.42,2
macpapersonline.com,65.113.189.38,1
franklintempletonglobal.com,12.24.58.102,1
9to5seating.com,12.15.15.210,4
pvibew.com,12.4.113.105,1
carecleaningprotection.com,12.31.47.237,2
vizivtechnologies.net,24.103.206.70,1
siegalfamily.com,108.176.54.218,2
citadelfcu.org,12.20.52.13,2
sixdegreesflooring.com,12.54.76.9,1
ringtailedlemur.com,173.8.246.13,1
payrollnw.com,173.8.210.185,1
belmontfuneralhome.com,70.88.70.37,1
byteproonline.com,68.22.157.111,3
studebakerfamilypractice.net,12.53.30.223,1
tworiversassociates.com,12.52.221.51,1
julieeverson.com,23.24.203.186,2
charsangel.org,12.53.30.254,2
mudomaha.com,12.22.179.119,4
jhenrystuhr.com,12.21.180.219,2
lerij.org,209.87.224.141,1
alteredimage.com,24.38.111.84,5
yldreambuilders.net,12.31.158.8,2
cec.rocks,12.33.208.84,5
jerseyshorewater.com,50.76.118.153,1
srinsider.com,50.76.70.199,2
kaplanstahler.com,173.196.250.156,3
webuybulks.com,12.14.217.80,4
visualinsights.com,12.12.131.7,3
lagrandranch.com,12.40.42.130,2
integratedsystems.org,70.89.58.65,1
exploranewyorkcity.com,173.220.24.211,1
oasisw.com,12.22.196.130,1
ghirardelli-order.net,12.46.136.15,2
buddhashopping.com,210.127.211.149,4
ohtruckingbuyersguide.com,173.251.31.4,2
thecarpetmanofthehamptons.com,173.220.88.122,1
harborgrand.com,12.37.125.42,4
shopkeypro.com,12.13.150.14,10
ibewutilitytraining.org,12.4.113.100,1
appanoosecountysheriff.org,40.134.247.193,4
altradev.com,12.31.158.8,2
parkercso.com,12.4.27.12,1
changeinc.org,75.144.7.181,1
tenney-cpa.com,173.8.72.73,1
interlnx.com,70.88.173.9,1
gictg.com,64.31.118.10,3
pinnacleservices.org,23.30.236.129,2
ibewbroadcasting.com,12.4.113.105,1
wiregrassconstruction.com,142.154.159.44,2
thrcareconnect.net,12.50.9.220,1
njprovider.com,23.24.82.253,1
ingegnoso.com,75.145.132.13,1
simmetrix.com,24.103.197.59,2
ehi.com,12.43.152.147,18
waggindelights.net,12.11.241.180,1
delta-air.com,12.44.65.251,1
shrealtyinc.com,23.24.156.169,2
elektrisola-usa.com,70.88.255.84,1
jobsitemedical.com,68.21.221.77,1
fusionoem.com,12.7.38.243,2
attyplb.com,75.99.221.142,2
centralfillsolutions.com,66.212.161.179,1
fspinfo.com,12.26.55.182,1
forumpartners.com,75.99.216.67,3
springfieldmarine.net,12.39.186.171,2
xpo.com,12.9.210.165,1
goldfinancialservices.com,12.52.94.187,2
lsc.gov,50.76.2.107,1
co-voa.com,173.8.243.37,2
purepyrotechnics.com,23.25.83.194,1
1-800-96-hotels.net,12.19.68.40,1
byarswright.com,12.49.41.178,1
ktitrans.com,173.8.117.164,2
designcentersystems.net,173.8.134.25,1
hy-food.net,210.127.253.106,4
drhradio.net,75.99.229.59,2
hdtandem.com,12.7.193.62,2
xvalve.com,12.4.27.12,2
alphacorpsecurity.com,23.30.60.97,2
budgethutchinson.com,12.21.90.91,2
claimhistory.com,12.41.191.195,2
acesslange.net,12.26.55.182,1
skyboxsecurity.com,12.12.155.62,2
churchlife.mobi,12.5.115.72,1
macedoniaface.org,23.25.90.109,1
vodas.com,210.127.253.165,1
pwrtst.com,12.35.105.142,5
flmi.com,12.28.160.20,1
countydatasource.com,12.51.4.202,1
limoassociation.org,75.145.75.93,1
stanfordhill.org,173.8.245.4,1
u-folio.com,210.127.211.115,6
lametroparking.net,173.196.144.180,1
unmalware.com,173.220.163.218,1
bostongearss700.com,12.31.158.29,2
restasis30.com,12.42.237.16,1
pickeringarchitects.com,173.8.153.3,1
newslinkgroup.net,12.48.236.163,1
cmbc.org,50.76.110.169,1
xn--2q1b16p8rc.club,210.127.253.89,4
doculogic.com,148.77.115.24,7
etcgrp.com,23.30.63.131,2
flashsupport.com,173.160.244.26,1
vitaerisbiopharma.net,12.3.33.225,2
etgweb.com,12.38.164.117,1
tditraining.net,12.40.148.142,1
laurasand.com,173.8.103.98,1
saintanton.com,70.89.136.145,1
gpangus.com,12.30.165.244,2
calburgerking.com,70.89.158.211,2
princedis.com,148.77.35.3,1
polyamerica.com,12.51.232.251,2
germinate.us,173.8.153.106,1
shifen.com,12.1.72.36,1
davidjessepowell.com,23.25.97.253,3
hokiecentric.com,23.25.111.147,2
regwiki.net,173.8.149.129,1
xn--4i2bl2y8mfjtk.com,210.127.209.39,2
cityofflint.com,12.51.171.155,1
wolverinebank.com,12.53.28.49,2
entman.us,216.16.142.69,1
opioidassist.com,12.53.30.223,1
kennerboat.com,12.14.224.101,1
berger-companies.com,40.135.40.110,1
usd204.net,74.62.127.3,1
theclubatbocapointe.com,12.54.223.35,1
slominsoil.org,12.34.126.14,1
amrad.com,12.23.35.164,1
njbest.com,12.24.58.65,2
harveybganttcenter.org,12.24.27.50,1
freetheslaves.net,23.24.109.209,1
jonsfluffernutters.com,173.9.78.184,1
gustinpartners.com,70.88.202.57,1
okcorp.us,75.144.128.161,2
trtamericas.info,75.144.97.177,1
afcu.org,40.134.82.138,1
thesmell.com,24.103.193.102,6
frontierdodge.com,67.65.104.243,1
cbbcorp.com,12.8.19.135,3
rc-networks.biz,75.144.249.105,4
800ezmicro.info,70.88.133.166,3
stjulie.org,173.161.77.228,1
1-800-lasflores.org,12.4.61.206,1
tokiomarineclaims.com,12.12.248.74,2
chcforms.com,24.38.87.210,5
orangecapes.com,12.22.142.38,1
industrialrubberandsupply.com,75.144.37.69,2
upstreamsecurity.io,12.1.0.8,9
dionex.com,12.33.7.166,1
quadricmedia.com,12.30.213.236,1
nilicochildsafekit.net,12.36.80.93,1
oktested.shop,12.0.0.1,1
icsservice.com,23.24.162.249,1
machadoconstruction.net,70.88.227.169,1
saurer.com,12.19.58.72,2
gda.com,12.42.97.18,1
midwestgaming.com,12.23.124.18,5
starautismserver.com,23.24.250.113,1
timlin.com,75.144.90.233,1
sierraautofinance.email,65.112.254.70,1
whereistheinstaller.net,12.49.9.21,1
vistahealthplan.net,12.10.217.91,1
astecinc.com,12.53.28.65,1
brownjohnscpa.com,23.24.166.141,1
kittredgeandassociates.com,75.99.105.211,1
ashwoodco.com,70.89.144.193,2
paylinkpaymentplans.info,65.113.219.203,1
onesteamboatplace.com,173.160.61.59,1
boatscountdown.com,12.14.224.101,1
krullconstruction.com,75.144.37.170,1
scrra.net,12.23.154.3,2
medconbenefit.com,12.5.110.66,1
callon.kr,210.118.234.12,1
ibewmade.info,12.4.113.105,1
arbcbs.com,65.64.0.113,2
cfree.com,12.16.165.72,1
kubota.ca,66.212.170.87,17
knightea.com,173.161.42.41,1
macsupplyinc.net,12.7.98.170,1
rae-corp.com,12.5.173.70,4
decolores.com,23.25.119.82,2
sigonas.com,23.24.211.141,1
salesanswers.io,173.9.70.45,1
ifyouwanttobeapirate.com,65.64.83.200,1
atlasmachine.com,12.25.203.165,5
postwaste.com,173.8.10.51,1
dcnblaw.com,70.89.90.129,1
hconsulting.net,75.99.246.5,6
pebank.com,12.47.111.70,4
lakewenatcheevacationrentals.com,70.89.136.145,2
serverlab.xyz,68.248.141.29,4
oscooil.com,12.36.186.76,1
privacishield.com,12.56.67.78,1
cascadehelicopterservices.com,12.22.29.35,1
ctbridalstores.com,173.220.230.90,1
visionconstrmgmt.com,50.77.93.185,1
paktechnologies.net,12.45.43.37,2
sjpharmaceuticals.com,70.88.177.177,1
denalimedical.com,23.30.239.225,1
aaaclubpartners.com,12.30.249.155,10
yannapa.org,12.42.143.5,1
goldiemohrltd.ca,209.87.239.76,2
2600thefarm.com,12.30.165.244,2
playahq.com,12.42.103.226,1
footjoy.lat,12.38.120.184,1
nationalfish.com,173.9.16.241,3
drillingworld.com,70.89.3.193,1
workcompnavigator.com,68.21.221.77,1
nepamtb.org,50.76.114.102,2
cnsitinc.com,75.99.93.170,1
budgetatl.net,12.21.90.91,2
stonehard.us,12.43.214.178,1
becogroup.com,12.33.182.147,2
peldar.com,12.20.108.229,1
car-rents.net,12.19.121.32,1
globalparatransit.com,12.0.209.163,1
actonline.com,50.76.4.210,1
ententetest.com,12.18.76.57,1
dscolegrowers.com,75.144.175.245,2
snapondiagnostics.com,12.20.116.240,1
siionline.com,12.34.36.252,1
hudsonfur.org,12.37.14.141,1
coxdentistrypa.com,12.29.184.238,1
sheoutdoorgear.com,12.14.224.133,1
cges.com,12.46.170.212,2
globalreachlogistics.com,75.144.29.121,1
hamiltonhealthcarecenter.com,75.99.186.92,1
savvio.org,12.19.68.7,1
biophotas.com,12.52.172.178,1
antipodeanadvisors.com,108.176.63.68,2
jeld-wenwindows.org,65.113.214.112,1
best-pawnshop.com,23.30.11.41,2
apexrestaurants.com,12.45.128.210,1
berkeleyway.com,12.37.162.12,1
techorizons.net,173.9.71.4,1
gormanmechanical.net,70.88.135.5,1
hsadchina.com,58.180.115.5,6
soundsbystrong.com,75.144.237.145,1
legalintrigue.com,23.30.110.225,1
kleen-scene.com,12.6.131.171,2
dpvb.com,12.52.79.146,1
syvol.net,23.31.95.237,1
wilsontrophy.com,12.53.29.207,2
rs3co.com,23.31.70.229,3
globalcommunities.org,12.17.10.10,3
blackcatbank.co,12.33.229.67,1
oakparkmi.gov,12.14.25.195,1
seedgenetics.com,23.25.61.42,2
tarwaterco.com,70.88.41.21,1
rotorooter-products.com,12.43.214.55,1
pbycia.org,173.8.180.6,1
aestheticsofjasper.org,70.89.77.213,1
quidproquo.com,75.99.230.50,1
re-form.com,23.24.117.233,1
glptube.com,12.39.72.59,2
manzanitasys.com,12.38.40.236,1
hinksonlabs.com,75.145.59.190,4
kaplan.com,65.116.173.232,1
ctglobalaudit.com,12.33.200.106,1
lexmark.sk,12.4.210.38,1
luxcodvr1.com,12.29.147.232,1
fsgdirect.com,75.144.3.233,1
bankepi.com,24.38.5.77,1
innovisweb.com,68.22.157.57,7
lnlsales.net,12.36.80.137,1
ecstaticcafe.com,12.27.69.66,2
tfwrep.com,12.5.141.99,1
foodlockers.com,12.19.87.252,2
com.qa,12.27.102.186,1
industrialsales.us,12.28.9.130,1
redautoprotection.com,12.26.149.187,1
alcomatinc.com,12.23.177.14,1
mspd.org,23.24.178.82,5
mod2.com,64.31.125.42,2
cortelco.com,12.13.189.230,1
vindicia.com,12.22.44.85,3
bankruptcyassistance.com,12.7.55.26,1
datacenterinc.com,12.12.143.69,2
intervalinteractive.com,12.42.131.235,1
dynamicimaging.com,23.24.92.49,3
namknightsnh.com,173.9.78.183,2
yamingrant.com,70.88.245.108,1
cedarpointfinancial.com,173.220.233.211,1
askresponderhelp.com,12.34.0.138,1
odingroup.com,12.38.77.15,2
msibg.com,12.8.221.18,1
lessonapproach2010.com,12.26.55.139,1
cmlsmedicalrecords.com,12.16.40.244,1
oaksseniorliving.com,12.51.97.187,1
vinepartners.net,70.89.83.43,1
rmtatbell.com,12.34.249.148,1
deutsche-leasingusa.com,12.43.34.115,1
berkeleyoralsurgery.net,173.8.147.45,3
settlementsinc.com,70.88.137.238,1
marklesh.com,70.88.67.203,1
redbirddiving.com,23.24.145.11,1
olympicgs.com,173.220.156.203,1
pulakos.com,23.31.114.185,4
trg.net,12.30.95.19,1
thriveasheboro.com,12.9.217.39,1
partnersprinting.com,70.88.69.124,1
toh311.com,148.77.3.3,1
wilkersonstorage.com,12.44.88.13,1
jeldwendoors.net,65.113.214.112,1
jonesandcleary.com,12.28.5.82,3
rivercitycom.net,12.52.94.185,1
avnetemg.org,12.9.136.156,1
fredericklifecoach.com,50.76.127.155,1
kwvl.ca,209.87.224.175,2
florenceco.org,12.25.14.196,1
beyondtheexpected.com,12.32.176.55,3
isupportstunt.com,75.145.107.12,1
bergpipe.com,12.35.156.208,1
southjefferson.org,12.5.115.77,1
dskartonalc.com,12.13.93.100,1
sosit.us,12.52.198.239,2
alaskacam.net,12.17.176.163,2
purchasestreetresearch.us,12.22.155.124,1
gameready.com,23.24.215.155,3
eecoapp.com,12.9.233.174,1
mikedawson.com,23.25.46.98,2
membersonenj.org,70.89.61.53,1
timepassagesnostalgia.com,70.88.205.130,1
grandsheriff.com,70.89.174.211,1
serigraphierichford.com,12.37.119.67,1
valeriembruns.com,75.145.128.22,1
essentialsexpress.ca,209.87.226.125,1
harmonyaikido.net,173.196.8.172,1
ejdavis.com,23.30.138.27,3
vulcan-construction.com,12.11.75.26,1
gelco.com,12.45.46.231,1
cnxportal.com,12.4.226.2,1
innovativeconcepts.biz,70.88.139.221,1
barobooking.com,210.127.211.168,4
woodhyang.com,210.127.208.136,14
ibuydigital.com,24.38.67.27,2
mhsi.org,12.48.142.101,7
psdma.com,173.9.35.58,1
helenmay.com,70.89.136.145,1
yesvr.com,70.89.136.145,3
equinoxpayments.com,65.112.126.196,3
just4girls.org,65.115.41.87,1
iqnsi.com,12.22.28.50,1
olearysequipment.com,12.53.29.81,2
networkdefend.pro,70.89.170.213,1
medistopclinics.com,23.30.66.93,1
abcwarehouseclearance.com,68.22.4.71,1
skwerrll.com,173.220.51.83,1
pfmuniform.net,12.1.134.26,1
indahhomeliving.com,12.37.168.133,1
hpdquicklinks.com,12.4.27.30,2
restasis99.com,12.42.237.16,1
siliconvalleydays.com,50.76.52.53,1
sandwsportscars.com,173.160.85.164,1
splant.com,12.33.167.23,2
lougeek.com,12.22.72.109,5
premierhealthfamilycarevandalia.com,12.53.30.223,1
connectmicrobiology.com,12.26.55.182,1
hohauserlawfirm.com,12.54.169.82,1
4nova.net,23.25.100.105,1
collegetransfer.net,23.24.48.203,1
schedulescan.com,23.30.51.186,1
dfscommercial.com,12.12.160.92,1
motionrepairandservicesgroup.com,12.34.152.66,1
esiweb.com,23.24.223.236,2
gliloads.com,50.77.33.179,2
nuthinz.com,50.77.62.245,1
mtsnowhouserental.com,173.220.230.90,1
waxahachieseniorcenter.org,12.5.72.162,2
palmtreecenter.com,75.99.28.202,2
no-ip.com,24.38.111.194,4
ahslink.com,12.29.8.162,7
bassproshopskids.info,12.14.224.133,1
judahtemple.com,12.5.115.77,1
else.us,173.8.153.106,1
dewhittappliance.com,173.8.209.97,1
nationalautofinance.com,65.64.1.198,2
agilysys.com,12.31.87.24,5
trackerdealers.com,12.14.224.101,1
sprintdenver.com,23.24.131.218,3
hns.org,173.9.17.131,1
acm.org,24.38.44.98,1
clientwarems.com,12.29.95.141,1
trackermarinegroup.biz,12.14.224.101,1
stellarmfg.com,12.18.227.152,2
oyhutbayvacationrentals.com,70.89.136.145,3
armyenlist.com,65.116.218.50,1
bio.run,173.160.185.50,1
suncollision.com,12.13.150.131,2
piportal.com,12.43.185.147,2
nfres.com,12.1.225.102,1
stingrayownersforum.com,12.16.144.70,2
assetpointsoftware.com,65.112.105.144,1
electronicsearch.com,173.161.3.20,5
wifiholdingsllc.com,50.77.71.101,2
ivsurgerycenter.com,173.196.30.74,1
goetzeckland.com,23.30.245.26,2
fmctr.com,12.48.215.236,2
capstoneyoungreaders.com,12.53.29.189,1
dip2tip.com,24.103.209.235,1
road-rebel.com,64.31.100.98,4
dynomaxinc.com,12.28.32.162,5
texasgulfbank.com,12.28.252.67,5
